[2019-07-20 12:00:11] [INFO]: {"tipo":"parserCount","diario":"2439","total":69}
[2019-07-23 12:00:13] [INFO]: {"tipo":"parserCount","diario":"2440","total":66}
[2019-07-24 12:00:12] [INFO]: {"tipo":"parserCount","diario":"2441","total":56}
[2019-07-25 12:00:16] [INFO]: {"tipo":"parserCount","diario":"2442","total":109}
[2019-07-26 12:00:15] [INFO]: {"tipo":"parserCount","diario":"2443","total":104}
[2019-07-29 12:00:26] [INFO]: {"tipo":"parserCount","diario":"2444","total":46}
[2019-07-30 12:00:09] [INFO]: {"tipo":"parserCount","diario":"2445","total":62}
[2019-07-31 12:00:14] [INFO]: {"tipo":"parserCount","diario":"2446","total":107}
[2019-08-01 12:00:15] [INFO]: {"tipo":"parserCount","diario":"2447","total":93}
[2019-08-02 12:00:14] [INFO]: {"tipo":"parserCount","diario":"2448","total":99}
[2019-08-05 12:00:10] [INFO]: {"tipo":"parserCount","diario":"2449","total":83}
[2019-08-06 12:00:10] [INFO]: {"tipo":"parserCount","diario":"2450","total":82}
[2019-08-07 12:00:19] [INFO]: {"tipo":"parserCount","diario":"2451","total":62}
[2019-08-08 12:00:22] [INFO]: {"tipo":"parserCount","diario":"2452","total":71}
[2019-08-10 12:00:27] [INFO]: {"tipo":"parserCount","diario":"2453","total":103}
[2019-08-12 12:00:22] [INFO]: {"tipo":"parserCount","diario":"2454","total":74}
[2019-08-13 12:00:21] [INFO]: {"tipo":"parserCount","diario":"2455","total":72}
[2019-08-14 12:00:22] [INFO]: {"tipo":"parserCount","diario":"2456","total":68}
[2019-08-15 12:00:19] [INFO]: {"tipo":"parserCount","diario":"2457","total":58}
[2019-08-16 12:00:19] [INFO]: {"tipo":"parserCount","diario":"2458","total":66}
[2019-08-19 12:00:23] [INFO]: {"tipo":"parserCount","diario":"2459","total":76}
[2019-08-20 12:00:20] [INFO]: {"tipo":"parserCount","diario":"2460","total":68}
[2019-08-21 12:00:27] [INFO]: {"tipo":"parserCount","diario":"2461","total":108}
[2019-08-22 12:00:20] [INFO]: {"tipo":"parserCount","diario":"2462","total":81}
[2019-08-23 12:00:19] [INFO]: {"tipo":"parserCount","diario":"2463","total":74}
[2019-08-26 12:00:33] [INFO]: {"tipo":"parserCount","diario":"2464","total":127}
[2019-08-27 12:00:26] [INFO]: {"tipo":"parserCount","diario":"2465","total":95}
[2019-08-28 12:00:24] [INFO]: {"tipo":"parserCount","diario":"2466","total":94}
[2019-08-29 12:00:27] [INFO]: {"tipo":"parserCount","diario":"2467","total":116}
[2019-08-30 12:00:20] [INFO]: {"tipo":"parserCount","diario":"2468","total":71}
[2019-09-02 12:00:16] [INFO]: {"tipo":"parserCount","diario":"2469","total":52}
[2019-09-03 12:00:21] [INFO]: {"tipo":"parserCount","diario":"2470","total":80}
[2019-09-04 12:00:23] [INFO]: {"tipo":"parserCount","diario":"2471","total":86}
[2019-09-05 12:00:25] [INFO]: {"tipo":"parserCount","diario":"2472","total":109}
[2019-09-06 12:00:21] [INFO]: {"tipo":"parserCount","diario":"2473","total":62}
[2019-09-09 12:00:20] [INFO]: {"tipo":"parserCount","diario":"2474","total":74}
[2019-09-10 12:00:20] [INFO]: {"tipo":"parserCount","diario":"2475","total":89}
[2019-09-11 12:00:21] [INFO]: {"tipo":"parserCount","diario":"2476","total":95}
[2019-09-12 12:00:24] [INFO]: {"tipo":"parserCount","diario":"2477","total":121}
[2019-09-13 12:00:24] [INFO]: {"tipo":"parserCount","diario":"2478","total":135}
[2019-09-16 12:00:20] [INFO]: {"tipo":"parserCount","diario":"2479","total":94}
[2019-09-17 12:00:17] [INFO]: {"tipo":"parserCount","diario":"2480","total":86}
[2019-09-18 12:00:22] [INFO]: {"tipo":"parserCount","diario":"2481","total":130}
[2019-09-19 12:00:15] [INFO]: {"tipo":"parserCount","diario":"2482","total":64}
[2019-09-20 12:00:23] [INFO]: {"tipo":"parserCount","diario":"2483","total":133}
[2019-09-23 12:00:14] [INFO]: {"tipo":"parserCount","diario":"2484","total":59}
[2019-09-24 12:00:14] [INFO]: {"tipo":"parserCount","diario":"2485","total":64}
[2019-09-25 12:00:21] [INFO]: {"tipo":"parserCount","diario":"2486","total":109}
[2019-09-26 12:00:21] [INFO]: {"tipo":"parserCount","diario":"2487","total":89}
[2019-09-27 12:00:22] [INFO]: {"tipo":"parserCount","diario":"2488","total":124}
[2019-09-30 12:00:23] [INFO]: {"tipo":"parserCount","diario":"2489","total":119}
[2019-10-01 12:00:22] [INFO]: {"tipo":"parserCount","diario":"2490","total":124}
[2019-10-02 12:00:19] [INFO]: {"tipo":"parserCount","diario":"2491","total":86}
[2019-10-03 12:00:25] [INFO]: {"tipo":"parserCount","diario":"2492","total":102}
[2019-10-04 12:00:39] [INFO]: {"tipo":"parserCount","diario":"2493","total":233}
[2019-10-07 12:00:23] [INFO]: {"tipo":"parserCount","diario":"2494","total":102}
[2019-10-08 12:00:22] [INFO]: {"tipo":"parserCount","diario":"2495","total":93}
[2019-10-09 12:00:28] [INFO]: {"tipo":"parserCount","diario":"2496","total":159}
[2019-10-10 12:00:20] [INFO]: {"tipo":"parserCount","diario":"2497","total":70}
[2019-10-11 12:00:23] [INFO]: {"tipo":"parserCount","diario":"2498","total":114}
[2019-10-14 12:00:24] [INFO]: {"tipo":"parserCount","diario":"2499","total":122}
[2019-10-15 12:00:19] [INFO]: {"tipo":"parserCount","diario":"2500","total":81}
[2019-10-16 12:00:21] [INFO]: {"tipo":"parserCount","diario":"2501","total":89}
[2019-10-17 12:00:17] [INFO]: {"tipo":"parserCount","diario":"2502","total":83}
[2019-10-18 12:00:11] [INFO]: {"tipo":"parserCount","diario":"2503","total":44}
[2019-10-21 12:00:11] [INFO]: {"tipo":"parserCount","diario":"2504","total":42}
[2019-10-22 12:00:13] [INFO]: {"tipo":"parserCount","diario":"2505","total":55}
[2019-10-24 12:00:15] [INFO]: {"tipo":"parserCount","diario":"2506","total":82}
[2019-11-16 11:00:15] [INFO]: {"tipo":"parserCount","diario":"2507","total":79}
[2019-11-17 11:00:15] [INFO]: {"tipo":"parserCount","diario":"2508","total":78}
[2019-11-18 11:00:17] [INFO]: {"tipo":"parserCount","diario":"2509","total":79}
[2019-11-19 11:00:19] [INFO]: {"tipo":"parserCount","diario":"2510","total":107}
[2019-11-19 21:00:04] [INFO]: {"tipo":"parserCount","diario":"2511","total":90}
[2019-11-19 21:24:37] [INFO]: {"tipo":"parserCount","diario":"2512","total":57}
[2019-11-19 21:44:02] [INFO]: {"tipo":"parserCount","diario":"2513","total":49}
[2019-11-19 21:48:29] [INFO]: {"tipo":"parserCount","diario":"2514","total":69}
[2019-11-19 22:00:52] [INFO]: {"tipo":"parserCount","diario":"2515","total":121}
[2019-11-19 22:35:55] [INFO]: {"tipo":"parserCount","diario":"2516","total":98}
[2019-11-19 22:37:39] [INFO]: {"tipo":"parserCount","diario":"2517","total":97}
[2019-11-19 22:43:21] [INFO]: {"tipo":"parserCount","diario":"2518","total":91}
[2019-11-19 22:46:25] [INFO]: {"tipo":"parserCount","diario":"2519","total":89}
[2019-11-19 22:52:20] [INFO]: {"tipo":"parserCount","diario":"2520","total":202}
[2019-11-19 22:57:44] [INFO]: {"tipo":"parserCount","diario":"2521","total":83}
[2019-11-19 23:12:07] [INFO]: {"tipo":"parserCount","diario":"2520","total":202}
[2019-11-19 23:26:11] [INFO]: {"tipo":"parserCount","diario":"2521","total":83}
[2019-11-19 23:30:13] [INFO]: {"tipo":"parserCount","diario":"2521","total":83}
[2019-11-19 23:34:06] [INFO]: {"tipo":"parserCount","diario":"2521","total":83}
[2019-11-19 23:37:15] [INFO]: {"tipo":"parserCount","diario":"2521","total":83}
[2019-11-19 23:50:23] [INFO]: {"tipo":"parserCount","diario":"2521","total":83}
[2019-11-19 23:50:45] [INFO]: {"tipo":"parserCount","diario":"2521","total":15}
[2019-11-19 23:50:45] [INFO]: {"tipo":"parserCount","diario":"2521","total":15}
[2019-11-19 23:50:45] [INFO]: {"tipo":"parserCount","diario":"2521","total":15}
[2019-11-19 23:50:45] [INFO]: {"tipo":"parserCount","diario":"2521","total":15}
[2019-11-19 23:50:46] [INFO]: {"tipo":"parserCount","diario":"2521","total":15}
[2019-11-21 11:00:23] [INFO]: {"tipo":"parserCount","diario":"2522","total":111}
[2019-11-22 11:00:13] [INFO]: {"tipo":"parserCount","diario":"2523","total":90}
[2019-11-23 11:00:12] [INFO]: {"tipo":"parserCount","diario":"2524","total":88}
[2019-11-25 11:00:13] [INFO]: {"tipo":"parserCount","diario":"2525","total":99}
[2019-11-26 11:00:16] [INFO]: {"tipo":"parserCount","diario":"2526","total":116}
[2019-11-27 11:00:14] [INFO]: {"tipo":"parserCount","diario":"2527","total":97}
[2019-11-28 11:00:16] [INFO]: {"tipo":"parserCount","diario":"2528","total":103}
[2019-11-30 11:00:18] [INFO]: {"tipo":"parserCount","diario":"2529","total":123}
[2019-12-03 11:00:12] [INFO]: {"tipo":"parserCount","diario":"2530","total":80}
[2019-12-04 11:00:11] [INFO]: {"tipo":"parserCount","diario":"2531","total":56}
[2019-12-05 11:00:13] [INFO]: {"tipo":"parserCount","diario":"2532","total":98}
[2019-12-06 11:00:10] [INFO]: {"tipo":"parserCount","diario":"2533","total":49}
[2019-12-07 11:00:12] [INFO]: {"tipo":"parserCount","diario":"2534","total":99}
[2019-12-09 11:00:12] [INFO]: {"tipo":"parserCount","diario":"2535","total":85}
[2019-12-10 11:00:16] [INFO]: {"tipo":"parserCount","diario":"2536","total":126}
[2019-12-12 11:00:18] [INFO]: {"tipo":"parserCount","diario":"2537","total":111}
[2019-12-13 11:00:12] [INFO]: {"tipo":"parserCount","diario":"2538","total":67}
[2019-12-14 11:00:16] [INFO]: {"tipo":"parserCount","diario":"2539","total":128}
[2019-12-16 11:00:12] [INFO]: {"tipo":"parserCount","diario":"2540","total":86}
[2019-12-17 11:00:11] [INFO]: {"tipo":"parserCount","diario":"2541","total":90}
[2019-12-18 11:00:10] [INFO]: {"tipo":"parserCount","diario":"2542","total":75}
[2019-12-19 11:00:15] [INFO]: {"tipo":"parserCount","diario":"2543","total":107}
[2019-12-21 11:00:16] [INFO]: {"tipo":"parserCount","diario":"2544","total":88}
[2019-12-24 11:00:10] [INFO]: {"tipo":"parserCount","diario":"2545","total":34}
[2019-12-27 11:00:03] [INFO]: {"tipo":"parserCount","diario":"2546","total":7}
[2019-12-28 11:00:05] [INFO]: {"tipo":"parserCount","diario":"2547","total":8}
[2019-12-31 11:00:08] [INFO]: {"tipo":"parserCount","diario":"2548","total":39}
[2020-01-03 11:00:05] [INFO]: {"tipo":"parserCount","diario":"2549","total":5}
[2020-01-29 14:23:14] [INFO]: {"tipo":"parserCount","diario":"2550","total":58}
[2020-01-29 14:25:03] [INFO]: {"tipo":"parserCount","diario":"2551","total":3}
[2020-01-29 14:26:41] [INFO]: {"tipo":"parserCount","diario":"2552","total":39}
